w3,w4,w5,w6,w7,w8,w9
255.56191075214116,274.45917170598204,2912.8295199060817,2999.3118889170937,3084.896214585781,3135.2119759097222,3166.864447461405
252.74648757308086,273.8923044291006,2916.321013168386,2998.3116896521346,3084.493140962394,3136.112989795962,1338.3668395966085
253.908441397817,273.21782526766594,2904.2774156449964,2995.4813534557943,3086.3725210669586,3145.934263453198,3168.834227821866
254.9375021469166,274.53307059273715,2899.3030582214815,3001.916398167512,3085.499588515688,3140.032365227397,3167.5809094121114
253.23157379388425,275.77975551069716,2900.8817520712532,2990.9904084900645,3088.442517076315,3140.470427024943,3169.608558392482
255.27717553790526,274.97452023090295,2908.0247135891454,3001.7603071856147,3088.479778376571,3139.5619345950836,3168.294003162785
255.75546023294186,275.23215240502765,2897.433180807283,3001.821823725907,3085.419205450339,3136.1592088589796,3173.443751153105
255.38327129353146,275.085744203195,2900.5317521822467,2998.3114823466144,3085.328195322421,3140.7042389599055,1315.6803352486831
255.539774031077,274.3469217304758,2913.01808248167,2997.6237638050384,3086.402880568218,3143.292570386152,3170.2337634252985
257.6387694937987,276.8746605293612,2910.7108424870034,2995.170377385825,3081.8942693169547,3133.5325901287056,3162.3499947558726
255.73793283068798,275.15136265427185,2903.5496345698307,3001.2230670415324,3084.983885582516,3139.987537194721,1367.9854899909603
252.79228255828997,274.16371719534817,2915.903266861791,3002.1774733968455,3087.9585069565624,3144.8705450578414,3168.3488376708233
258.86723587101335,276.9962478585829,2913.305177242293,2996.8875869153617,3083.2946311016904,3141.144621370904,3167.339398151602
255.00930200808338,274.16829756279367,2897.316629557334,2999.646913590725,3080.317406399862,3140.294932252546,3171.0471813650065
256.0072399049814,275.49252916036744,2913.229385249352,2996.295444701732,3085.200206943341,3141.235281484833,3165.64766512928
255.325716133384,274.81956982530795,2904.2424956626273,2998.368402213626,3087.2044796972627,3143.4057567894733,3172.720396228518
257.6236246349948,276.15573327656466,2916.459179457391,2991.2450657568825,3084.9377579952643,3134.058578124067,3165.6210231309155
257.4196576549414,276.82832502368046,2900.6396772106464,2998.457195472452,3081.6313194532604,3141.7431489088567,3166.6785162921265
253.03995602296175,274.2691233032321,2906.006795716669,3000.5566243773187,3085.626919807661,3137.3662141606715,3167.8715522847315
253.04297051852595,272.6097356587409,2905.6362828298093,2993.01123452103,3085.685738158003,3148.9490637505382,3180.299894648152
255.59345202880746,275.27871426339226,2903.4692200089976,2991.103741617848,3085.775508058961,3139.4537763624135,3163.0179536141823
253.42866789323514,273.1152900534696,2899.354704321357,3002.67853310369,3085.252699716799,3140.0205560596596,3171.818119538918
257.52932512261134,276.2474981110806,2905.9955039707565,2993.3125981761623,3083.80272455569,3131.424145115584,3175.1143244400423
255.4299489661546,274.9092503419326,2898.3883349225734,2998.9319779588423,3082.6160351630683,3137.9392498983484,3170.956514126748
253.44916069478677,272.3173003342707,2898.8004522786323,3000.8921094718266,3086.1960832499667,3134.5568721788673,3162.7412746183936
257.99139743968163,277.02339329853567,2901.47593054848,2995.201237676612,3084.8639811833973,3141.3416761502212,3170.111804020431
255.93621878760771,275.25547705589594,2916.938218677254,2997.711977249323,3088.762669328397,3145.761393311588,3168.9432510760525
255.87042742395678,275.2345200806854,2908.468060392619,3002.6253777412976,3081.098364144499,3143.679647592048,3174.290853952834
257.4425458855552,274.8391672119057,2907.628179018033,3000.647127983792,3086.0114091200608,3141.9010646747724,3165.418313598721
255.4126056675084,274.67019133194566,2899.9683216026338,2994.62831527689,3081.2319537235508,3139.6546031235416,3166.770639666967
258.18216209581306,276.5375589163057,2906.050767959461,2993.295254696105,3083.429892747207,3140.8607829688062,3161.1826954393005
252.6386517101941,273.75445851591184,2918.2048334022898,2999.382519062296,3084.9872331568154,3139.9364191073355,3173.469641551675
257.2751359524675,276.06469878588155,2901.640238398252,2998.9285505852627,3084.333642631523,3132.748538207844,3172.3988461476238
254.86931343637164,275.1325222477781,2900.0485096293896,2998.227206310276,3083.811453009761,3143.748813455425,3167.3525041733683
258.0653526473487,276.8536121077247,2915.7851154362784,2991.0486531256347,3080.0530257953496,3139.7736302690605,3161.8807072582713
257.7469318327147,277.0479126380355,2914.150593140754,3000.3108125945105,3084.3211465201252,3138.2580627434095,3173.3738889602296
257.7470385164579,277.2439173936706,2898.4701327295666,2994.9717279021643,3083.8020355263857,3141.3392412243097,3174.2484192836177
258.0466442511547,277.26840559620086,2899.2597743210627,3005.3809842267287,3085.822436053367,3136.991514042533,3174.9875515971394
253.21124915671496,273.01326745141176,2903.1227616172973,2999.8365363948033,3093.2461989252856,3139.821813119039,3166.297833014688
255.33973466282566,275.0997753997551,2909.30474164728,2994.5434967378806,3084.3932491111527,3141.613605676927,3161.4023970829057
252.8610961000777,273.9005735286358,2906.2318892736234,2998.0911317839364,3084.893923612055,3133.584479309548,3168.299376953251
253.3629542980539,274.30687080603747,2897.957003341631,2997.810969843805,3085.835868166447,3141.1981411349943,3170.696001372392
255.46154862387257,274.90181102201814,2896.8262118438506,2990.2076499731047,3086.029039775227,3142.177999638571,3168.0094857132626
257.4404137871935,276.52039547101685,2905.171454653694,3002.210607559695,3082.3914049689083,3139.4356222980286,3166.890025537386
257.78021191132194,277.07229727856884,2923.6760223978054,3003.965341397522,3083.7189213545103,3138.3175986162737,3170.2082452747613
257.3404556253337,276.1905232969872,2899.063291307488,2997.498217246251,3084.9745336435954,3138.6390518818102,3171.5729839226133
255.25566916022177,274.6429646305462,2898.9719939674233,3003.110040901827,3084.1874487857617,3139.638961226793,3168.2873433628265
255.16615418529008,274.9443409153774,2903.87947168267,2998.1546918722706,3086.482244284393,3137.014610050385,1360.8345849749048
258.166892585515,276.4435137988958,2910.3513459927203,2999.8226477465787,3081.5540667101086,3141.3475155344595,3167.447439745758
255.60899789978728,275.44440077061927,2895.271129930234,2994.7404986151696,3083.9972182135725,3139.5002594226926,3162.0465797357633
255.81795629570726,274.8959722476244,2908.3397174261777,2994.995967489442,3084.9989597948256,3136.126283603685,3169.674764473589
253.61529615998782,273.1183530642779,2902.9064905983532,2992.7587317198063,3082.4685034666904,3134.449238446665,1347.027843230238
257.5228076837392,276.1060191584072,2899.0010667018414,2995.3834630218294,3081.1643850903733,3133.2035491862143,3167.611022286266
