w3,w4,w5,w6,w7,w8,w9
3357.8724265279875,1936.3540465956876,358.23220484661374,358.3264439580495,344.4879058559278,326.7851943327711,310.40876748418304
3366.887897059577,1832.2883958446191,363.9936021827793,347.1811034591669,345.63972973706916,324.5769280055786,311.62391966195526
3369.8182028122906,1791.6910999486713,365.4307581746476,353.95277964610267,346.779724079083,326.07458792036743,312.6609383412552
3368.0442651222247,1784.5974240141868,349.25681219224356,353.48618866307356,342.9463074619728,322.38469803572025,309.15100900656415
3356.187526290096,1791.0108488474507,358.9149933708433,355.2167997914917,341.74124696472427,324.5074329085253,311.0050983099593
3331.4894292149756,1556.9489499612155,358.21857748379523,358.39900243254834,344.72506559015244,327.24020832332496,310.5753069329537
3350.7056738990887,1789.1380603298917,363.56327236471213,355.14310554647085,341.67887907760024,327.4239367844529,310.77521104633996
3349.588993895924,1571.5693907082805,358.55551537021825,358.63286156278605,344.8089104950396,327.27503789635756,310.71565574452154
3400.0094987333086,1546.0900220569108,352.2387079938413,355.30436072379393,345.094456328412,324.40922340658744,311.21317944767435
3370.9378372622277,1764.7793804566134,366.22671252430194,355.13146929383896,347.6222943577231,326.6590420320867,313.58100717511695
3308.8925199863543,1899.7864655987128,355.37103118790816,354.8658466347479,341.5697341347094,323.99875224275166,310.8507329092594
3337.94352616232,1535.7580352750992,352.2049639084075,355.623167422638,341.96606996826387,324.31063143038284,311.07881011756285
3353.966116586621,1715.6992946423818,352.530168028835,356.22394690360386,345.7951418036606,325.05442403201897,308.58735505197245
3350.065778902867,1808.0177167743861,355.68712730029847,355.0519510180226,341.76919011748066,324.41791726923236,311.11025927205486
3353.383823733974,1990.6615559393947,364.53671339278253,356.2684539001547,342.61843566700566,325.0875420110551,308.6843329767408
3354.9725921988497,1467.1213858381154,354.4441936155202,358.0773762051724,344.4484038885822,326.7698191099054,310.32989543252046
3347.245086744201,2343.0557224645368,351.6324399898024,355.50097201243324,341.62616120931716,323.94097613117066,310.6773859314626
3369.4389742319145,3215.1400974059097,349.76814636678256,353.2890130971561,343.2852523095894,322.4719342987059,309.34809787249
3347.6091456994295,2536.767878550139,366.4159551194595,358.182437843458,344.5991865747006,330.22941221861737,310.4497719003163
3358.8713908220707,3030.0242804651475,367.03172123091144,355.71886297640555,341.7387179116766,324.30741532204297,311.0725648091348
3375.8620850413813,2065.372717977394,364.1771103937566,355.9182425247146,342.4555940476578,324.6690863734163,311.40728502265
3340.4916324280416,3079.8304105345314,351.45236993222284,352.65309466470353,344.5654150567241,327.08898103595607,310.5896769029652
3333.501731269883,2146.9536788274927,352.19824251413627,355.4729976350899,341.7415616833313,324.28482125290503,311.16054403602817
3352.380463851244,1791.5756707718926,366.3312716342778,358.01196347336816,344.392435276494,330.3352537750225,313.4855472127308
3381.8759580740816,2658.060825616666,358.70183624510156,355.75094370933124,345.30423187066884,324.67275065259355,308.24783098323286
3366.2824899559955,1732.1609835344675,365.9690636940807,358.01657202614,347.44180196201745,323.3893691987019,313.4619929517729
3383.893600853589,1918.1398067208625,366.74535603116476,355.1586169304625,344.5562061202796,323.85014779215925,310.60414450048717
3386.7391985907966,2643.5958379678436,354.8482943941398,358.27020197468175,344.6511701058299,323.86853994130524,310.614802882274
3346.5500881389094,1801.1654181086312,354.39095741875065,357.8569316460252,344.22310320804576,326.5678818649519,313.1942817027291
3410.183714288202,1534.6111654275728,354.98507072295894,358.2982090317281,344.71572887334554,327.288381682002,310.5629502259218
3334.981306278346,1559.4752318859846,355.4216545354887,355.5253951415537,345.04848988357367,324.0959276392638,310.9207913096046
3353.4819916259034,1690.6768238540549,364.44754192517064,356.2125511662909,339.06648223161284,321.9105857457909,308.6201806876167
3354.7653638943607,2215.3829093742565,366.73280352194917,358.28545608963935,344.6000549181688,327.33851180359875,310.7642303396032
3341.5917461513422,1806.9026105258733,351.77238976600614,355.46745675386086,341.74563846632356,324.2064496383388,310.9540808314168
3359.3033851114897,2051.0533953766676,364.38041167192915,356.10934712166477,345.7693309600868,325.26656227216995,308.64603237929305
3345.81035721803,2172.6523302851438,364.489310007612,356.13433188932163,342.5140184130932,325.104401208363,308.67943028487804
3342.5461535447635,1731.8095323901134,354.0325206797871,349.1684012704711,347.2524657623863,326.33482952689843,313.22562258228595
3340.0880709641483,1797.4006863574643,361.17403286731377,358.2660204125537,344.6499280966678,327.0955690155,310.4298958728185
3432.9442719618237,1926.4469506558435,358.094180731685,358.03152167251153,344.373207713346,326.8350940400794,310.3522723422649
3358.3028392584906,2417.772010823439,363.8615187803163,352.99701929310226,345.2802970362822,324.63679670499897,308.0777786041658
3341.588465648744,1787.6421679930534,351.97596863442476,343.49159304905794,345.2035447533909,324.43984597162074,311.3677818768073
3340.064128755331,1446.2735876593479,358.0959284648004,352.5128574921778,347.62101521899496,323.30091995532865,313.5179535241832
3338.0339891297986,2409.51649711422,363.7414249421353,355.47263455295155,345.3459661641339,324.6029761575973,311.3868394663384
3366.8145738249477,2073.745945904985,352.29228241612014,355.2677290712828,345.1168463133552,321.2116664631405,311.1613408093951
3383.684961406837,1786.3078485943204,349.6775309361531,353.4762252061102,339.8561761054267,322.3958254558833,309.1636753455534
3356.473282361208,2621.235610116867,354.2183416046131,357.96630300485145,344.31416902657475,326.69707065327833,310.188109589657
